ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
97400,Imagination Love,https://cdn.myanimelist.net/images/manga/3/174120.jpg,https://cdn.myanimelist.net/images/manga/3/174120l.jpg,N/A,N/A,63748,"Harem, Hentai",
97401,Up!,https://cdn.myanimelist.net/images/manga/3/174122.jpg,https://cdn.myanimelist.net/images/manga/3/174122l.jpg,N/A,N/A,59295,"Harem, Hentai",
97422,Yuri-dol Mission! Rival Kaisan Honey Trap,https://cdn.myanimelist.net/images/manga/2/177539.webp,https://cdn.myanimelist.net/images/manga/2/177539l.webp,N/A,N/A,46447,"Erotica, Girls Love",
97423,Sennyuu Sousakan Ishizuki Kaede: Ryoujoku wa Sousa no Ato de,https://cdn.myanimelist.net/images/manga/3/177537.jpg,https://cdn.myanimelist.net/images/manga/3/177537l.jpg,N/A,N/A,57122,Hentai,
97424,Kau,https://cdn.myanimelist.net/images/manga/2/174164.jpg,https://cdn.myanimelist.net/images/manga/2/174164l.jpg,N/A,N/A,67006,Hentai,
97425,Gizen,https://cdn.myanimelist.net/images/manga/2/174172.jpg,https://cdn.myanimelist.net/images/manga/2/174172l.jpg,N/A,N/A,64206,Hentai,
97544,Kouma Shoujo Mei: Kousoku Magu no Toriko,https://cdn.myanimelist.net/images/manga/3/177540.jpg,https://cdn.myanimelist.net/images/manga/3/177540l.jpg,N/A,N/A,62293,"Hentai, Supernatural",
97545,Hime Dorei: Mesu e to Ochiyuku Futago no Oujo,https://cdn.myanimelist.net/images/manga/3/174333.jpg,https://cdn.myanimelist.net/images/manga/3/174333l.jpg,N/A,N/A,50817,Hentai,"There is the Luvence Kingdom in the northern part of continent, which takes full control of the region. The king has beautiful twin sisters, Tita and Liese. And he decides to give Tita the heir to the throne. Liese gets so mad to hear that, and starts to hate Tita. One day, a man, Waldo, comes to the kingdom. He is a magician, and his country was destroyed by the Luvence army. His purpose is to take revenge on them. Waldo and Liese meet by chance. A man who plans to take revenge on the kingdom and a girl who hates Tita.... Their revenge just begins....  (Source: Saishuu.com)"
97546,Aries,https://cdn.myanimelist.net/images/manga/3/174334.jpg,https://cdn.myanimelist.net/images/manga/3/174334l.jpg,N/A,N/A,62294,Hentai,
97547,Mayaku,https://cdn.myanimelist.net/images/manga/2/174335.jpg,https://cdn.myanimelist.net/images/manga/2/174335l.jpg,N/A,N/A,64631,Hentai,
97582,Mesu Kyoushi 3: Inetsu no Gakusha - Touko-hen,https://cdn.myanimelist.net/images/manga/2/174411.jpg,https://cdn.myanimelist.net/images/manga/2/174411l.jpg,N/A,N/A,45261,"Hentai, School",
97583,Tsui no Yakata: Dai-1 Shou,https://cdn.myanimelist.net/images/manga/3/174414.jpg,https://cdn.myanimelist.net/images/manga/3/174414l.jpg,N/A,N/A,65416,"Harem, Hentai",
97584,Tsui no Yakata: Dai-2 Shou,https://cdn.myanimelist.net/images/manga/2/174415.jpg,https://cdn.myanimelist.net/images/manga/2/174415l.jpg,N/A,N/A,65417,"Harem, Hentai",
97594,Kozukuri Gakuen de Kyonyuu JK wo Haramasemashita,https://cdn.myanimelist.net/images/manga/1/174463.jpg,https://cdn.myanimelist.net/images/manga/1/174463l.jpg,N/A,N/A,59842,Hentai,
97595,Teisou Kannen ga Gyakuten shita Sekai de Bishoujo-tachi no Seiyoku ga Yaba Sugiru!?,https://cdn.myanimelist.net/images/manga/3/174465.jpg,https://cdn.myanimelist.net/images/manga/3/174465l.jpg,N/A,N/A,48944,"Harem, Hentai, School",
97596,Warui Koto Shitai,https://cdn.myanimelist.net/images/manga/2/174467.jpg,https://cdn.myanimelist.net/images/manga/2/174467l.jpg,N/A,N/A,60357,"Harem, Hentai, School",
97639,Idol Kyousei Sousa: Smartphone de Meirei shita Koto ga Genjitsu ni,https://cdn.myanimelist.net/images/manga/2/174595.jpg,https://cdn.myanimelist.net/images/manga/2/174595l.jpg,N/A,N/A,45082,Hentai,
97640,Kanojo to Kanojo no Jijou: Akogare no Otome wa Otoko no Ko!?,https://cdn.myanimelist.net/images/manga/2/174596.jpg,https://cdn.myanimelist.net/images/manga/2/174596l.jpg,N/A,N/A,51905,"Harem, Hentai",
97641,Tensei Kenshi no Dorei Harem: Elf to Neko Juujin to Himekishi to Dark Elf,https://cdn.myanimelist.net/images/manga/2/174597.jpg,https://cdn.myanimelist.net/images/manga/2/174597l.jpg,N/A,N/A,45262,"Fantasy, Harem, Hentai",
97642,Home Maid,https://cdn.myanimelist.net/images/manga/1/174598.jpg,https://cdn.myanimelist.net/images/manga/1/174598l.jpg,N/A,N/A,61076,"Harem, Hentai, School",The story takes place at an academy situated in former Japanese territory (now British). The academy is an educational institution promoting special training for maids and their masters so they can form a proper master/servant bond.  The protagonist is a young man aiming succeed his grand-father's prestigious title  (Source: VNDB)
97661,Rougetsu Toshi,https://cdn.myanimelist.net/images/manga/1/174665.jpg,https://cdn.myanimelist.net/images/manga/1/174665l.jpg,N/A,N/A,65418,Hentai,
97662,Ore no Tsure wa Hitodenashi: Chikae-hen,https://cdn.myanimelist.net/images/manga/2/174670.jpg,https://cdn.myanimelist.net/images/manga/2/174670l.jpg,N/A,N/A,63749,"Hentai, School, Supernatural",
97666,Imouto Bloomer: Houkago no Kuikomi Lesson,https://cdn.myanimelist.net/images/manga/3/174679.jpg,https://cdn.myanimelist.net/images/manga/3/174679l.jpg,N/A,N/A,65419,Hentai,
97667,Gakuen 2: Ingyaku no Zushiki,https://cdn.myanimelist.net/images/manga/1/174683.jpg,https://cdn.myanimelist.net/images/manga/1/174683l.jpg,N/A,N/A,47536,Hentai,"Due to a school conspiracy, Tetsuya is forced to drop out of school. In order to satisfy his need for revenge, Tetsuya needs to get his hands on Haruna, the principal's daughter. However, to do that, he needs another to girl to lure Haruna out. That's where Ayano comes in...  (Source: AniDB)"
97686,Yamagami-sama no Oyome-sama,https://cdn.myanimelist.net/images/manga/3/239939.jpg,https://cdn.myanimelist.net/images/manga/3/239939l.jpg,N/A,N/A,70108,"Boys Love, Erotica, Supernatural",
97687,Inu no Ou no Dekiai Hanayome,https://cdn.myanimelist.net/images/manga/1/239940.jpg,https://cdn.myanimelist.net/images/manga/1/239940l.jpg,N/A,N/A,69384,"Boys Love, Erotica, Fantasy",
97688,Ookami-san no Kajou na Kyuuai,https://cdn.myanimelist.net/images/manga/1/240113.jpg,https://cdn.myanimelist.net/images/manga/1/240113l.jpg,N/A,N/A,65007,"Boys Love, Erotica, Supernatural",
97702,Chuushaki 2,https://cdn.myanimelist.net/images/manga/2/174778.jpg,https://cdn.myanimelist.net/images/manga/2/174778l.jpg,N/A,N/A,62880,"Harem, Hentai",
97703,Sukumizu 2: Oyogenai - Yomi Sena-hen,https://cdn.myanimelist.net/images/manga/1/174779.jpg,https://cdn.myanimelist.net/images/manga/1/174779l.jpg,N/A,N/A,61956,"Hentai, School",
97704,Sukumizu 2: Oyogenai - Mika Piko-hen,https://cdn.myanimelist.net/images/manga/3/174781.jpg,https://cdn.myanimelist.net/images/manga/3/174781l.jpg,N/A,N/A,65008,"Hentai, School",
97741,Tanezuke Bokujou Gakuen: Goshujinsama no Kachiku ni Haramase Shiiku Buhi♪,https://cdn.myanimelist.net/images/manga/2/175063.jpg,https://cdn.myanimelist.net/images/manga/2/175063l.jpg,N/A,N/A,50818,"Harem, Hentai, School","Congratulations on his acceptance to Estrum Farms Academy, the agricultural school packed with women reared to f*ck! A harem of primo livestock that's prime for mating awaits!  He's a new student at an elite academy that produces domestic f*ckables. The school chairwoman is a man-hating bitch who punishes him to erection! That's okay, he'll subjugate her into a mesu buta BBA. There's a rather rude idol student who looks down her nose at him... until he makes her just another slut! Squee! Squee! He'll take over the whole farm. F*ck the livestock, teachers, classmates, milfs!  He'll have his way with E-V-E-R-Y-O-N-E!  (Source: dlsite, edited)"
97742,Ai ga Areba Koibito ni Saiminjutsu wo Kaketemo Mondai Nai yo ne?,https://cdn.myanimelist.net/images/manga/3/175064.jpg,https://cdn.myanimelist.net/images/manga/3/175064l.jpg,N/A,N/A,42973,"Hentai, School","Every day was a happy day for Akito and his girlfriend Natsuki, fellow members of the book committee, but Natsuki was reluctant to do more than kissing. (Does she not like me? thought Akito.) While the seed of concern grew, he found an Edo-period book on hypnotism. Perhaps this was a way for them both to overcome the problem. Was it moral? Was it selfish? To attain his ""first time"" Akito was willing to go to lengths for what he was convinced is true love. However, when he learned that the first time wasn't good for Natsuki, Akito took over her mind completely, with an intention to make her ""practice.""  (Source: dlsite)"
97743,Ore no Maid Harem wa Itsudatte Gohoushi Soudatsusen desu!,https://cdn.myanimelist.net/images/manga/2/175727.jpg,https://cdn.myanimelist.net/images/manga/2/175727l.jpg,N/A,N/A,59298,"Harem, Hentai",
97745,Wafuu Seiso na Kurokami JK wa Futanari Do Maso Kyokon: Nani wo Saretemo Shasei Shichau no,https://cdn.myanimelist.net/images/manga/2/175427.jpg,https://cdn.myanimelist.net/images/manga/2/175427l.jpg,N/A,N/A,47538,"Hentai, School","Decades into an era that claimed to accept d*ck girls, such girls were rarely seen, and discrimination was still very strong.  At Madoka Kamishiro's school they were especially severe, and every day the other students teased her enormous c*ck. She was their plaything.  (Source: dlsite)"
97747,Touch Me: Koi no Okusuri,https://cdn.myanimelist.net/images/manga/1/174872.jpg,https://cdn.myanimelist.net/images/manga/1/174872l.jpg,N/A,N/A,62296,"Harem, Hentai, School","The protagonist is in the medical major. Under the threat of his father, he goes to an all-girls high school and spent a month there as a doctor at the health department. Of course, a male doctor in an all-girls school is pretty odd and rare. Basically, during his month of stay, he will meet a total of 5 girls, each having their own personality and problems/troubles in love. So, as a school doctor, he has to somehow tries to heal their hearts and make them feel happy.  (Source: Anime Densetsu, edited)"
97751,Princess Memory,https://cdn.myanimelist.net/images/manga/1/174876.jpg,https://cdn.myanimelist.net/images/manga/1/174876l.jpg,N/A,N/A,58982,Hentai,"Collin, a relatively noble but ordinary man - finds himself lured to a cave by a dream in which a beautiful girl named Feelia appeared before him. Even as he was warned off by the elder of his village, he still feels drawn in... and with the arrival of a beautiful adventurer, and just a trace of seduction... in he shall go.   But what lies in wait? And what of the mysterious girl who appeared to Collin in his dream?  (Source: AniDB)"
97753,Saishuu Shiken Kujira,https://cdn.myanimelist.net/images/manga/3/174879.jpg,https://cdn.myanimelist.net/images/manga/3/174879l.jpg,N/A,N/A,52672,"Harem, Hentai, School","Like snow falling in summer, like a cicada lamenting the coming of winter...  In a town watched over by a whale in the sky... the extraordinary is made ordinary. Spectacles that could never be given form are instead given flesh and soul.  And in their midst, the story of a miracle that comes to pass in this town of miracles incarnate...  Welcome to the world of ""Final Examination Kujira"".  (Source: VNDB)"
97774,Sukumizu 2: Oyogenai - Kae Hina-hen,https://cdn.myanimelist.net/images/manga/1/175023.jpg,https://cdn.myanimelist.net/images/manga/1/175023l.jpg,N/A,N/A,65950,"Hentai, School",
97776,Toriko 2,https://cdn.myanimelist.net/images/manga/2/175025.jpg,https://cdn.myanimelist.net/images/manga/2/175025l.jpg,N/A,N/A,64207,Hentai,
97778,Aikagi: Hidamari to Kanojo no Heyagi - Chika-hen,https://cdn.myanimelist.net/images/manga/1/175029.jpg,https://cdn.myanimelist.net/images/manga/1/175029l.jpg,N/A,N/A,54694,"Hentai, School", 
97782,Renai Chu! Kanojo no Himitsu wa Otoko no Ko?,https://cdn.myanimelist.net/images/manga/2/175036.jpg,https://cdn.myanimelist.net/images/manga/2/175036l.jpg,N/A,N/A,65861,"Hentai, School",
97783,Renai Chu! Himitsu no Renai Shimasen ka?,https://cdn.myanimelist.net/images/manga/3/175037.jpg,https://cdn.myanimelist.net/images/manga/3/175037l.jpg,N/A,N/A,66411,"Hentai, School",
97801,Joi ○kkusu,https://cdn.myanimelist.net/images/manga/3/175134.jpg,https://cdn.myanimelist.net/images/manga/3/175134l.jpg,N/A,N/A,53552,Hentai,
97802,Sukumizu: Fetish☆ ni Naru mon! Maho Riko-hen,https://cdn.myanimelist.net/images/manga/1/175135.jpg,https://cdn.myanimelist.net/images/manga/1/175135l.jpg,N/A,N/A,65862,"Hentai, School",
97803,Sukumizu: Fetish☆ ni Naru mon! Hime Suzue-hen,https://cdn.myanimelist.net/images/manga/3/175137.jpg,https://cdn.myanimelist.net/images/manga/3/175137l.jpg,N/A,N/A,67418,"Hentai, School",
97807,Sukumizu: Fetish☆ ni Naru mon! Kona Hana-hen,https://cdn.myanimelist.net/images/manga/3/175142.jpg,https://cdn.myanimelist.net/images/manga/3/175142l.jpg,N/A,N/A,66412,"Hentai, School",
97828,Mukareta Kyouei Mizugi: Seitokaichou Tokiwa Sakiho no Junan,https://cdn.myanimelist.net/images/manga/1/175171.jpg,https://cdn.myanimelist.net/images/manga/1/175171l.jpg,N/A,N/A,59844,"Hentai, School", 
97829,Seireihime Rin,https://cdn.myanimelist.net/images/manga/2/175173.jpg,https://cdn.myanimelist.net/images/manga/2/175173l.jpg,N/A,N/A,63750,"Hentai, Supernatural",
97830,Taimashi na Osananajimi ga Ero Sugiru,https://cdn.myanimelist.net/images/manga/1/175174.jpg,https://cdn.myanimelist.net/images/manga/1/175174l.jpg,N/A,N/A,65863,Hentai,
97831,Kurorouhime II,https://cdn.myanimelist.net/images/manga/2/175175.jpg,https://cdn.myanimelist.net/images/manga/2/175175l.jpg,N/A,N/A,64208,Hentai,
97832,Aokan Senshi Marine Heart,https://cdn.myanimelist.net/images/manga/2/175176.jpg,https://cdn.myanimelist.net/images/manga/2/175176l.jpg,N/A,N/A,59845,"Hentai, Sci-Fi",
97833,Insatsu Idol: Jokugoku no Tsudoi,https://cdn.myanimelist.net/images/manga/1/175177.jpg,https://cdn.myanimelist.net/images/manga/1/175177l.jpg,N/A,N/A,64209,Hentai,
97834,Kininaru Ano Ko wa Mahou Shoujo,https://cdn.myanimelist.net/images/manga/2/175179.jpg,https://cdn.myanimelist.net/images/manga/2/175179l.jpg,N/A,N/A,61078,"Hentai, Supernatural",
97835,Seitokaichou Asaba Shizuka no Omoibito,https://cdn.myanimelist.net/images/manga/1/175181.jpg,https://cdn.myanimelist.net/images/manga/1/175181l.jpg,N/A,N/A,65864,"Hentai, School",
97836,Taida no Yuusha Rudbeckia,https://cdn.myanimelist.net/images/manga/2/175183.jpg,https://cdn.myanimelist.net/images/manga/2/175183l.jpg,N/A,N/A,61079,"Fantasy, Hentai",
97845,Mahou Shoujo Rurika,https://cdn.myanimelist.net/images/manga/2/175232.jpg,https://cdn.myanimelist.net/images/manga/2/175232l.jpg,N/A,N/A,64632,"Hentai, Supernatural",
97864,Lydia-hime Kishidanki: Sakunyuu no Toride,https://cdn.myanimelist.net/images/manga/3/175268.jpg,https://cdn.myanimelist.net/images/manga/3/175268l.jpg,N/A,N/A,65009,"Hentai, Supernatural",
97865,Taimajutsu Satsushi Namine: Falling Maiden,https://cdn.myanimelist.net/images/manga/3/175269.jpg,https://cdn.myanimelist.net/images/manga/3/175269l.jpg,N/A,N/A,63440,"Hentai, Supernatural",
97867,Milk Junkie 2,https://cdn.myanimelist.net/images/manga/3/175273.jpg,https://cdn.myanimelist.net/images/manga/3/175273l.jpg,N/A,N/A,40888,Hentai,
97868,Milk Junkie 3,https://cdn.myanimelist.net/images/manga/3/175274.jpg,https://cdn.myanimelist.net/images/manga/3/175274l.jpg,N/A,N/A,41551,Hentai,"After a few years, Yusuke ended up marrying Mitsuki, the mother of the girl he was tutoring.  Besides a beautiful wife with big tits, now he has a new employment opportunity at the company of the cousin of Mitsuki.  A well-endowed wife waiting him in home, and a well-endowed boss waiting him at workplace. His new married life is about to begin.  (Source: Getchu)"
97896,Kyonyuu Fantasy 3,https://cdn.myanimelist.net/images/manga/2/175746.jpg,https://cdn.myanimelist.net/images/manga/2/175746l.jpg,N/A,N/A,38475,"Fantasy, Harem, Hentai, Supernatural","The protagonist is Yurinas, the god of Boobjobs that lives in the underworld. However since nobody builds effigies of him, his rank is low. He wishes to heighten that rank and become intimate with the goddess Athena who is famous for her huge bust but things aren't so simple. One day while enjoying some sword play like always with his friend Faron, the god of Death. He pokes a strange protuberance on a rock and gets sent to the human world.  (Source: VNDB)"
97897,Nakadashi Kyokashou wo Tsukatte Icha Love Sex Hajimemashita!,https://cdn.myanimelist.net/images/manga/1/175742.jpg,https://cdn.myanimelist.net/images/manga/1/175742l.jpg,N/A,N/A,62781,Hentai,
97898,Heroine Zetsumetsu Keikaku: Akuochi Harem de Bishoujo-tachi to Kozukuri Play!?,https://cdn.myanimelist.net/images/manga/2/175745.jpg,https://cdn.myanimelist.net/images/manga/2/175745l.jpg,N/A,N/A,58983,"Harem, Hentai",
97904,Houkago 2: Hakudaku no Lesson,https://cdn.myanimelist.net/images/manga/1/175332.jpg,https://cdn.myanimelist.net/images/manga/1/175332l.jpg,N/A,N/A,47776,"Harem, Hentai, School","Ryuichi's first sex experience doesn't go well and he can't get an erection since then. He starts to work at a girl's high school as a janitor but his work attitudes are terrible, so his dismissal is decided. When he is depressed to hear that, he meets Midori. And he gets an erection while talking to her. He can't stand it and rapes her. He has only one month to go so he decides to spend his time at school on raping as many girls as possible....  (Source: ErogeShop)"
97905,Mesu Kyoushi 2: Injuu no Rasen,https://cdn.myanimelist.net/images/manga/1/175333.jpg,https://cdn.myanimelist.net/images/manga/1/175333l.jpg,N/A,N/A,46814,"Hentai, School","Shingo is a high school student. He likes to peek at female students changing their clothes. One day, Sanae, a training teacher, comes to his school. He immediately tries to peek at her, but he has an accident and is taken to a sickroom. Rihoko, a medical doctor, secretly gives him a drug. With the drug, he plans to train his teachers and classmates to become his sex slaves.  (Source: ErogeShop)"
97907,Mesu Kyoushi 3: Inetsu no Gakusha - Chisato-hen,https://cdn.myanimelist.net/images/manga/3/175335.jpg,https://cdn.myanimelist.net/images/manga/3/175335l.jpg,N/A,N/A,46450,"Hentai, School",
97953,Taimanin Yukikaze: Taimanin Machoukyou ni Otsu,https://cdn.myanimelist.net/images/manga/1/175431.jpg,https://cdn.myanimelist.net/images/manga/1/175431l.jpg,N/A,N/A,29603,"Hentai, Mythology, Supernatural","Yukikaze, a student at a ninja training academy, learns new demon-fighting techniques. One day, she and her friend Akiyama Rinko decide to infiltrate an evil organization in hopes of finding Yukikaze's mother; however, to do so, there is a great price they have to pay..."
97955,Toushin Toshi: Kurenai no Kioku-hen,https://cdn.myanimelist.net/images/manga/3/175433.jpg,https://cdn.myanimelist.net/images/manga/3/175433l.jpg,N/A,N/A,62883,"Fantasy, Hentai",
97958,Konna Ko ga Itara Boku wa Mou...!! Komatsu Asuka no Jounetsu,https://cdn.myanimelist.net/images/manga/1/175461.jpg,https://cdn.myanimelist.net/images/manga/1/175461l.jpg,N/A,N/A,64210,"Hentai, School",
97959,Konna Ko ga Itara Boku wa Mou...!! Mitsuse Ayana no Jounetsu,https://cdn.myanimelist.net/images/manga/3/175462.jpg,https://cdn.myanimelist.net/images/manga/3/175462l.jpg,N/A,N/A,63441,"Hentai, School",
97960,Sarasareta Chikan Sousa: Mesutei W Choukyou,https://cdn.myanimelist.net/images/manga/2/175463.jpg,https://cdn.myanimelist.net/images/manga/2/175463l.jpg,N/A,N/A,62884,Hentai,
97981,Happiness★Drain! Mama wa Succubus!?,https://cdn.myanimelist.net/images/manga/3/175490.jpg,https://cdn.myanimelist.net/images/manga/3/175490l.jpg,N/A,N/A,54737,"Hentai, Supernatural",
97983,Drill☆Crisis: Boku no Drill wa Tomaranai,https://cdn.myanimelist.net/images/manga/1/175492.jpg,https://cdn.myanimelist.net/images/manga/1/175492l.jpg,N/A,N/A,66676,"Hentai, Sci-Fi",
97984,Himawari Standard,https://cdn.myanimelist.net/images/manga/1/175494.jpg,https://cdn.myanimelist.net/images/manga/1/175494l.jpg,N/A,N/A,65953,"Hentai, Supernatural",
98136,Tou no Naka no Himegimi,https://cdn.myanimelist.net/images/manga/1/175824.jpg,https://cdn.myanimelist.net/images/manga/1/175824l.jpg,N/A,N/A,67008,Hentai,
98137,Oujo Myriel: Biki to Majuu,https://cdn.myanimelist.net/images/manga/2/175825.jpg,https://cdn.myanimelist.net/images/manga/2/175825l.jpg,N/A,N/A,66416,Hentai,
98138,Hengen Seijo: Sister Guardian,https://cdn.myanimelist.net/images/manga/1/175827.jpg,https://cdn.myanimelist.net/images/manga/1/175827l.jpg,N/A,N/A,66417,"Hentai, Supernatural",
98139,Sei Oujo Feriana,https://cdn.myanimelist.net/images/manga/3/175828.jpg,https://cdn.myanimelist.net/images/manga/3/175828l.jpg,N/A,N/A,67009,Hentai,
98227,Bishoujo Maou Kouho to Nakadashi Seikatsu Hajimemashita.,https://cdn.myanimelist.net/images/manga/3/176229.webp,https://cdn.myanimelist.net/images/manga/3/176229l.webp,N/A,N/A,50533,"Fantasy, Harem, Hentai",
98228,Triple Dorei to no Amai Seikatsu,https://cdn.myanimelist.net/images/manga/2/176060.webp,https://cdn.myanimelist.net/images/manga/2/176060l.webp,N/A,N/A,54739,"Harem, Hentai",
98229,"Isekai de Idol Harem Hajimemasho! Oujo, Onna Senshi, Sister, Elf, Fairy",https://cdn.myanimelist.net/images/manga/1/176059.jpg,https://cdn.myanimelist.net/images/manga/1/176059l.jpg,N/A,N/A,47801,"Fantasy, Harem, Hentai",
98230,"Shoukan Saretara Tenkaichi Budoukai Harem! Himekishi, Kakutou Shoujo, Ojousama Kenshi, Ryuu Miko",https://cdn.myanimelist.net/images/manga/1/176061.webp,https://cdn.myanimelist.net/images/manga/1/176061l.webp,N/A,N/A,57776,"Fantasy, Harem, Hentai",
98259,Kamimachi Shoujo to Tome Otoko: Iede Musume ni Tanezuke Chuu,https://cdn.myanimelist.net/images/manga/1/176363.webp,https://cdn.myanimelist.net/images/manga/1/176363l.webp,N/A,N/A,63752,Hentai,
98260,"Saimin Class Wonderful: Joshi Zenin, Shiranai Uchi ni Mata Ninshin Shitemashita",https://cdn.myanimelist.net/images/manga/2/177332.webp,https://cdn.myanimelist.net/images/manga/2/177332l.webp,N/A,N/A,41134,"Hentai, School",
98261,Harem Bandit,https://cdn.myanimelist.net/images/manga/1/178740.jpg,https://cdn.myanimelist.net/images/manga/1/178740l.jpg,N/A,N/A,54696,"Harem, Hentai",
98263,Onna Tantei Mayumi no Yuuwaku Jikenbo,https://cdn.myanimelist.net/images/manga/1/178555.jpg,https://cdn.myanimelist.net/images/manga/1/178555l.jpg,N/A,N/A,57124,Hentai,
98343,Maou wa Yuusha ni Kouryaku saremashita.,https://cdn.myanimelist.net/images/manga/3/240547.jpg,https://cdn.myanimelist.net/images/manga/3/240547l.jpg,N/A,N/A,69386,"Boys Love, Erotica, Fantasy",
98391,Isekai Class Teni de Musou Harem!?,https://cdn.myanimelist.net/images/manga/2/178124.jpg,https://cdn.myanimelist.net/images/manga/2/178124l.jpg,N/A,N/A,50850,"Harem, Hentai",
98431,Makikomare Class Teni: Nazeka Joshi Class no Teni ni Makikomareta node Harem Tsukurimasu!,https://cdn.myanimelist.net/images/manga/3/209466.jpg,https://cdn.myanimelist.net/images/manga/3/209466l.jpg,N/A,N/A,34069,"Fantasy, Harem, Hentai","An ordinary high school student Ozawa Hironobu met a strange girl in his dream, and that encounter created a big change in him, who now only thinks of erotic things.  (Source: Novel Updates)"
98433,Hiten no Asuka: Isekai no Shoujo ni Saikyou Hougu Ataeta Kekka,https://cdn.myanimelist.net/images/manga/1/201068.webp,https://cdn.myanimelist.net/images/manga/1/201068l.webp,N/A,N/A,24150,"Action, Erotica, Fantasy, Harem, Isekai","Yuuto Kashiwagi, who was bored with his life, died in an unexpected accident. He was given the ability to create holy treasure tools from God after his death. Yuuto was thrown out to another world and met Asuka, the girl who wants to be a hero.  A scarlet swordswoman and a Captain of the Royal family imperial guard. A female hero who every citizen yearned for, was engulfed in the secret pleasures of a woman.  (Source: Novel Updates)"
98447,Kyonyuu Hitozuma Shimai wa Nakadashi Niku Benki,https://cdn.myanimelist.net/images/manga/1/177992.jpg,https://cdn.myanimelist.net/images/manga/1/177992l.jpg,N/A,N/A,53554,Hentai,"Taken in by wealthy relatives when his parents die, the protagonist is seduced by their kindness, affluence and sex appeal. Sexy aunts cheat on their husbands with the young nephew.  (Source: dlsite)"
98523,"Gyakuten Isekai no Kyuuseishu: Isekai Trip shita Saki de Bijo ni Kansha sare, Icha Love Seikatsu Okuttemasu",https://cdn.myanimelist.net/images/manga/3/178125.jpg,https://cdn.myanimelist.net/images/manga/3/178125l.jpg,N/A,N/A,40313,"Fantasy, Harem, Hentai","Tomoaki Yushima, an ordinary college student who took a trip to another world.  This world was reversed on appearances, chastity, and lust. With beauties having no place to go, they gathered to create a town―Blossom.  Due to being proved to be their town mayor, will Tomoaki lead an erotic life?!  (Source: Joeglen's Otherworld Translations)"
98795,Demonion: Ochita Boukensha-tachi,https://cdn.myanimelist.net/images/manga/3/177980.jpg,https://cdn.myanimelist.net/images/manga/3/177980l.jpg,N/A,N/A,50852,"Fantasy, Harem, Hentai, Supernatural",
98801,"Ubai: Hito no Onna, Urimasu",https://cdn.myanimelist.net/images/manga/3/178491.jpg,https://cdn.myanimelist.net/images/manga/3/178491l.jpg,N/A,N/A,49239,Hentai,
98802,Kangoku Shoujo: Slave Girl Breeding,https://cdn.myanimelist.net/images/manga/2/178310.jpg,https://cdn.myanimelist.net/images/manga/2/178310l.jpg,N/A,N/A,57126,Hentai,"Shiori Kitano grew up with her father and three older brothers.  Her mother died at a young age, and it devastated her father. He turned violent, and drank and gambled.  One day, he didn't come home.  Two of her brothers left, and Shiori had no idea what to do. She and her remaining brother Shinya looked out for each other.  Shinya quit school and worked hard. He took care of Shiori in the absence of any parents. Shiori helped at home as much as possible. She also stayed awake to welcome him at night and diligently continued her schoolwork.  That became their way. Shiori finished grade school and earned a scholarship to a prestigious university. Meanwhile her brother Shinya worked hard and rose in the ranks, gaining his company's respect. Their lives were by no means easy, but in the face of hardship they persevered. At the end of the day they had each other, and a humble happiness.  That happiness would not last long.  One day while Shiori took her usual dinner, Tatsumi Ogata came calling.  ""Are you Shiori Kitano?"" he asked. ""Your father owes us a sizeable debt. You are the collateral.""  Nothing Shiori said could move the stranger. Ogata escorted her into a car.  That was the last moment of Shiori's freedom.  (Source: dlsite)"
98866,Vampire Madonna: Beast City - Inma Daitoshi,https://cdn.myanimelist.net/images/manga/3/178130.jpg,https://cdn.myanimelist.net/images/manga/3/178130l.jpg,N/A,N/A,51154,"Hentai, Supernatural, Vampire","The modern age. Albeit tales of strange things have existed in history, even in the current day , in modern cities, things lurk in the night. A trio of female vampires who normally only care about consumption of blood and the occasional lesbian interaction with one another, suddenly come head to head with gangs of demonic ""beasts"" that ravage and tear their way through the populace. As time goes on, things heat up in more ways than one as the war begins anew between vampires and beasts. Soon Mina, the beautiful red-headed vampire, and her two friends and followers, along with a human boy and girl, will have to fight for us all to survive."
98867,Treasure Hunter Sara: Kindan no Maingyoku,https://cdn.myanimelist.net/images/manga/1/178131.jpg,https://cdn.myanimelist.net/images/manga/1/178131l.jpg,N/A,N/A,62889,Hentai,
98868,Fortune Arterial: Kanade-hen,https://cdn.myanimelist.net/images/manga/3/178132.jpg,https://cdn.myanimelist.net/images/manga/3/178132l.jpg,N/A,N/A,57779,"Hentai, Supernatural",
98869,Fortune Arterial: Kanketsu-hen,https://cdn.myanimelist.net/images/manga/3/178135.jpg,https://cdn.myanimelist.net/images/manga/3/178135l.jpg,N/A,N/A,55677,"Hentai, Supernatural",
98870,Fortune Arterial: Haruna-hen,https://cdn.myanimelist.net/images/manga/1/178136.jpg,https://cdn.myanimelist.net/images/manga/1/178136l.jpg,N/A,N/A,57054,"Hentai, Supernatural",
98871,Fortune Arterial: Shiro-hen,https://cdn.myanimelist.net/images/manga/1/178137.jpg,https://cdn.myanimelist.net/images/manga/1/178137l.jpg,N/A,N/A,56635,"Hentai, Supernatural",
